n dBIC13 dBIC12 dBIC23 broken dmuRel mp mact lact
3 8773.4851475482 8618.37294954348 155.112198004721 0.666666666666667 NA 0.0211073545002973 33.333 1400
3 8880.39109043846 8686.8427566334 193.548333805058 0.666666666666667 NA 0.0239297155187159 33.333 1400
3 8756.46456893116 8479.40542873701 277.059140194146 0.666666666666667 NA 0.0307713844495441 33.333 1400
3 8754.55231842195 8606.59445803546 147.957860386485 0.666666666666667 NA 0.0211436108161635 33.333 1400
3 9563.80371751478 9381.42873695187 182.37498056291 0.666666666666667 NA 0.0175844710278731 36.667 1400
2 6745.429754403 6765.42859135877 -19.9988369557741 0.666666666666667 4.18358431775659 NA 36.667 1400
3 10491.5552710897 5982.38062621689 4509.1746448728 0.666666666666667 NA 0.390656883965299 36.667 1400
3 10033.3671170274 6143.98521847057 3889.38189855681 0.666666666666667 NA 0.00668961861948246 36.667 1400
3 9777.46321110328 9617.9343896555 159.528821447777 0.666666666666667 NA 0.0130718556120554 36.667 1400
3 9813.20227912469 9671.84895209723 141.353327027466 0.666666666666667 NA 0.0141784694980897 36.667 1400
3 9622.58477579172 7819.77794486241 1802.80683092931 0.666666666666667 NA 0.012174711508175 36.667 1400
3 9820.67100695765 8338.93688502514 1481.73412193252 0.666666666666667 NA 0.0139697509015008 36.667 1400
3 9779.77310360872 9578.83134172597 200.941761882752 0.666666666666667 NA 0.0142719411508412 36.667 1400
3 9772.01928594812 8248.91706408666 1523.10222186146 0.666666666666667 NA 0.0139767666714284 36.667 1400
3 10440.2130237531 4498.27012352343 5941.94290022972 0.666666666666667 NA 0.00663752016522944 36.667 1400
3 9721.55081459496 9639.98858735629 81.5622272386718 0.666666666666667 NA 0.0122071575521566 36.667 1400
3 9584.2040762496 9482.93613700954 101.267939240059 0.666666666666667 NA 0.0129860860176535 36.667 1400
3 10098.3289628294 6687.72578042709 3410.60318240229 0.666666666666667 NA 0.00646213572862901 36.667 1400
3 9934.5172218962 9761.27747667409 173.23974522211 0.666666666666667 NA 0.0140706654890924 36.667 1400
3 9931.19485219528 9744.38123678732 186.813615407958 0.666666666666667 NA 0.0163811326051882 36.667 1400
3 9765.21826690145 9667.52596707756 97.6922998238897 0.666666666666667 NA 0.0119497293472173 36.667 1400
3 9978.02737006092 9959.67252033913 18.3548497217889 0.666666666666667 NA 0.173809500934249 36.667 1400
3 9914.89165751326 9783.82435286889 131.067304644368 0.666666666666667 NA 0.0110794640891174 36.667 1400
3 9835.75488172298 9647.37893980435 188.375941918626 0.666666666666667 NA 0.0134084068770328 36.667 1400
3 9768.56746418899 9602.1360421407 166.431422048283 0.666666666666667 NA 0.0131884773175552 36.667 1400
3 9959.21650909625 9789.6376893055 169.57881979075 0.666666666666667 NA 0.0111976162636315 36.667 1400
3 9683.14753501147 9499.72666671905 183.420868292422 0.666666666666667 NA 0.0168495703513966 36.667 1400
3 9771.15394926354 9581.5469042151 189.607045048442 0.666666666666667 NA 0.0117830944563812 36.667 1400
3 9801.07708738193 9702.53232077291 98.5447666090167 0.666666666666667 NA 0.0170086942654743 36.667 1400
3 9764.86369365126 9604.2856881836 160.578005467667 0.666666666666667 NA 0.0159575981337732 36.667 1400
3 9743.62271366949 9517.20073695234 226.421976717143 0.666666666666667 NA 0.0175550751600246 36.667 1400
3 10051.4976461291 6247.17738630057 3804.32025982852 0.666666666666667 NA 0.393209821254478 36.667 1400
3 9884.20399947935 9751.02375927181 133.180240207534 0.666666666666667 NA 0.0379764285370742 36.667 1400
3 9969.49912901764 9721.01379718465 248.485331832999 0.666666666666667 NA 0.0183032521666868 36.667 1400
3 10045.1631784484 9893.07747979234 152.08569865605 0.733333333333333 NA 0.0117007136237551 40 1400
3 10268.1404848704 9940.01488494668 328.125599923762 0.733333333333333 NA 0.0130752119530565 40 1400
3 10109.9897676213 9873.75275918905 236.237008432212 0.733333333333333 NA 0.0131442944757829 40 1400
3 10592.3124370275 5967.08005353782 4625.23238348968 0.733333333333333 NA 0.618536861499707 40 1400
3 10157.4139127049 9883.95591662715 273.457996077761 0.733333333333333 NA 0.0182293795925191 40 1400
3 10001.5565932619 8098.94465992961 1902.61193333224 0.733333333333333 NA 0.0110574777342736 40 1400
3 9948.63909735538 9653.20970011169 295.42939724369 0.733333333333333 NA 0.0211631131013988 40 1400
3 9883.30944381724 9596.74825945377 286.561184363472 0.733333333333333 NA 0.0196346438465119 40 1400
2 7130.93638147276 7148.70118457661 -17.7648031038461 0.733333333333333 4.45172950888811 NA 40 1400
3 9891.43777105187 9562.19363537656 329.24413567531 0.733333333333333 NA 0.0191071270866 40 1400
3 9950.47892403214 9632.50356255562 317.97536147652 0.733333333333333 NA 0.016858823460799 40 1400
3 10058.2617022803 9849.79498352381 208.466718756508 0.733333333333333 NA 0.0149213176549952 40 1400
3 9822.14642773547 9597.15310945768 224.99331827779 0.733333333333333 NA 0.0185542009116968 40 1400
3 9943.64865470216 9600.66565206077 342.983002641387 0.733333333333333 NA 0.0143442923999012 40 1400
3 9809.97498401858 9392.37527897259 417.59970504599 0.733333333333333 NA 0.0249330992559111 40 1400
3 9913.66690356138 9761.65792412414 152.008979437247 0.733333333333333 NA 0.0141013672173707 40 1400
3 9815.374400832 9470.20746954908 345.166931282918 0.733333333333333 NA 0.02261915588736 40 1400
3 10020.3401184094 9702.06576690063 318.274351508811 0.733333333333333 NA 0.015835593730984 40 1400
3 10239.0198864495 9896.10750282784 342.912383621655 0.733333333333333 NA 0.0161941349458351 40 1400
3 9920.10216845599 9680.27285378277 239.829314673221 0.733333333333333 NA 0.0177254373733445 40 1400
3 9988.92283715476 9250.35466845362 738.568168701146 0.733333333333333 NA 0.0212558721853624 40 1400
3 9795.43673453259 9272.10431803673 523.332416495861 0.733333333333333 NA 0.0180957231821091 40 1400
3 9851.47021019923 9543.74440083988 307.72580935935 0.733333333333333 NA 0.0205413572439426 40 1400
3 9903.37402245108 9651.2219069311 252.152115519981 0.733333333333333 NA 0.0187121183775243 40 1400
3 10655.4704301118 6168.26440467904 4487.20602543277 0.733333333333333 NA 0.00812361506550572 40 1400
3 9908.70435455781 8558.650484447 1350.05387011081 0.733333333333333 NA 0.0248548370062867 40 1400
3 9966.37940684552 8837.58858086162 1128.7908259839 0.733333333333333 NA 0.0184047502281063 40 1400
3 10351.3887359066 5944.92229969162 4406.46643621496 0.733333333333333 NA 0.00579801594774481 40 1400
3 9855.06309743112 9506.16070773673 348.902389694393 0.733333333333333 NA 0.0176678789165701 40 1400
3 9982.99595033067 9639.97911795363 343.016832377034 0.866666666666667 NA 0.0181108654919771 43.333 1400
3 10341.6862387992 5784.29614418344 4557.39009461573 0.866666666666667 NA 0.0148801556330104 43.333 1400
3 10769.3906779661 5261.6446730395 5507.74600492656 0.866666666666667 NA 0.00725985438033438 43.333 1400
3 11158.8935457234 5275.34131300679 5883.55223271662 0.866666666666667 NA 0.0126767743275091 43.333 1400
3 9991.07201909381 9697.93043711655 293.141581977261 0.866666666666667 NA 0.0181829592926166 43.333 1400
3 10352.6481966066 4108.10837347758 6244.53982312903 0.866666666666667 NA 0.0119703847925145 43.333 1400
3 10032.6116678039 9748.43017424266 284.181493561226 0.866666666666667 NA 0.0220170706611103 43.333 1400
3 9933.28752320513 6879.45434471608 3053.83317848905 0.866666666666667 NA 0.0169891919424048 43.333 1400
3 10350.6012086779 5723.17342155979 4627.42778711809 0.866666666666667 NA 0.0166022429753936 43.333 1400
3 9821.22916178554 9518.36908816618 302.860073619362 0.866666666666667 NA 0.020388307989218 43.333 1400
3 10702.6227251812 4099.89245585744 6602.73026932377 0.866666666666667 NA 0.0103406153297229 43.333 1400
3 10142.3529885435 9686.94887599637 455.404112547094 0.866666666666667 NA 0.01973388157074 43.333 1400
3 9842.12123764305 9160.24336909128 681.877868551768 0.866666666666667 NA 0.0247535720271139 43.333 1400
3 9891.67340993293 6414.29460325577 3477.37880667716 0.866666666666667 NA 0.0124292907439154 43.333 1400
3 9957.05137333265 6501.60214276643 3455.44923056622 0.866666666666667 NA 0.021009251460966 43.333 1400
3 9727.28639019492 6120.42982163243 3606.85656856249 0.866666666666667 NA 0.0205541273493146 43.333 1400
3 11891.4420374243 2317.89796575536 9573.54407166894 0.866666666666667 NA 0.011260035707901 43.333 1400
3 10590.9235165691 5251.26118047543 5339.66233609369 0.866666666666667 NA 0.0134045383736292 43.333 1400
3 9859.39412180165 9526.3965538285 332.997567973151 0.866666666666667 NA 0.0225155260482591 43.333 1400
3 10903.5835636574 5170.57071134362 5733.01285231378 0.866666666666667 NA 0.010613516691036 43.333 1400
3 9854.26869699174 9629.24887949379 225.019817497954 0.866666666666667 NA 0.0175632528062653 43.333 1400
3 10478.1818054879 6067.38789192582 4410.79391356212 0.866666666666667 NA 0.0138123339258841 43.333 1400
3 9801.10745613929 9438.67245324781 362.435002891476 0.866666666666667 NA 0.0220076973331813 43.333 1400
3 10076.1918663287 6727.82261955764 3348.36924677107 0.866666666666667 NA 0.0163232670933667 43.333 1400
3 9970.01574409867 9617.82671065113 352.189033447541 0.866666666666667 NA 0.0180721940829786 43.333 1400
3 9716.59885580725 7558.69011363816 2157.90874216909 0.866666666666667 NA 0.0302334264160869 43.333 1400
3 9919.88868758622 9592.69992033147 327.188767254751 0.866666666666667 NA 0.0213529397129115 43.333 1400
3 9880.86856890703 9563.20639328865 317.662175618381 0.866666666666667 NA 0.0225768765870611 43.333 1400
3 10115.5921042205 9830.52128731144 285.070816909083 0.9 NA 0.0136731914283152 46.667 1400
3 10346.7963472522 10064.0523566263 282.74399062595 0.9 NA 0.0141870990516966 46.667 1400
3 10187.2821052281 8991.20630393865 1196.07580128943 0.9 NA 0.0165546190147648 46.667 1400
3 10346.4528974893 10089.647522257 256.805375232339 0.9 NA 0.0132546951657677 46.667 1400
3 10349.737642192 8155.68006296294 2194.05757922903 0.9 NA 0.0122441667774469 46.667 1400
3 10257.5637804196 9990.6817971329 266.881983286748 0.9 NA 0.013510770324245 46.667 1400
3 10138.3450672535 9906.716638709 231.62842854452 0.9 NA 0.0154351938300253 46.667 1400
3 10199.4534016044 7656.62149076152 2542.8319108429 0.9 NA 0.0110022023194375 46.667 1400
3 10255.1347813738 7721.47281664984 2533.66196472398 0.9 NA 0.0128542372641871 46.667 1400
3 10100.9844238806 9833.06050191472 267.923921965887 0.9 NA 0.0145226643730273 46.667 1400
3 10258.9831298066 7425.44564226624 2833.53748754037 0.9 NA 0.0127298321039369 46.667 1400
3 10092.263812039 9890.07299111468 202.19082092429 0.9 NA 0.014115066296669 46.667 1400
3 10239.1893025974 9977.92262076946 261.266681827965 0.9 NA 0.0147742439776053 46.667 1400
3 10356.4138437483 6355.4464750776 4000.96736867075 0.9 NA 0.00719169469245837 46.667 1400
3 10109.7496369505 9852.01058039474 257.739056555722 0.9 NA 0.0130552218023176 46.667 1400
3 10157.1119111475 9912.18409321825 244.927817929216 0.9 NA 0.0130233343719188 46.667 1400
3 10165.220012717 8104.85084167738 2060.36917103965 0.9 NA 0.0168258775160436 46.667 1400
3 10114.5083392596 9837.35756400217 277.150775257454 0.9 NA 0.0172981708053978 46.667 1400
3 10271.8058791371 10084.3700781077 187.435801029407 0.9 NA 0.00934588652145569 46.667 1400
3 10162.93635377 9876.28954143886 286.646812331128 0.9 NA 0.0155609570155295 46.667 1400
3 10089.3661835454 6359.51915091984 3729.84703262553 0.9 NA 0.0147760204993285 46.667 1400
3 10063.8933161645 9279.66324812694 784.230068037508 0.9 NA 0.0209138055964807 46.667 1400
3 10323.9158333539 8220.33696968967 2103.57886366426 0.866666666666667 NA 0.00915495072976521 50 1400
3 11332.5002262348 5147.53217249301 6184.9680537418 0.866666666666667 NA 0.443975260594136 50 1400
3 10453.607049174 6920.01838426005 3533.58866491397 0.866666666666667 NA 0.00588995554067442 50 1400
3 10971.5919761828 5473.92326154344 5497.66871463932 0.866666666666667 NA 0.00827499473729423 50 1400
3 10821.6925846279 6415.45205188931 4406.24053273861 0.866666666666667 NA 0.00652654621881135 50 1400
3 10621.1593926258 6126.2352035746 4494.92418905123 0.866666666666667 NA 0.00835675807971345 50 1400
3 10362.822645266 8319.80793134428 2043.0147139217 0.866666666666667 NA 0.012931770864798 50 1400
3 10435.3121627911 7655.26193542971 2780.05022736141 0.866666666666667 NA 0.0117399617791223 50 1400
3 10176.5404287227 9945.09604598476 231.444382737911 0.866666666666667 NA 0.0136586561581506 50 1400
3 10172.138662151 9873.11866464162 299.019997509362 0.866666666666667 NA 0.0169445125998605 50 1400
3 10112.6869641881 9751.73773190577 360.949232282337 0.866666666666667 NA 0.021483634548245 50 1400
3 10733.9671898452 5660.08359307785 5073.88359676737 0.866666666666667 NA 0.00782619542647285 50 1400
3 11260.9556150071 5537.22536431418 5723.73025069296 0.866666666666667 NA 0.00625005407693187 50 1400
3 10185.0006150137 9914.07879909858 270.921815915121 0.866666666666667 NA 0.0147531092454804 50 1400
3 10217.396926637 8790.01264845737 1427.38427817964 0.866666666666667 NA 0.0174673340039515 50 1400
3 10315.9307717223 10152.1694802196 163.761291502695 0.866666666666667 NA 0.0108934332961841 50 1400
3 10946.4472389843 5490.77391689489 5455.67332208938 0.866666666666667 NA 0.422822718938875 50 1400
3 10334.6158978389 10029.4680830586 305.147814780303 0.866666666666667 NA 0.012051699305374 50 1400
3 10190.926000804 9952.37432869199 238.551672111984 0.866666666666667 NA 0.0146578304823868 50 1400
3 10358.3915471143 6465.92958042085 3892.4619666934 0.866666666666667 NA 0.010684693530361 50 1400
2 5748.369481398 5768.65736251422 -20.2878811162191 0.9 2.66355021450765 NA 53.333 1400
3 9633.82197857081 6387.59914064337 3246.22283792744 0.9 NA 0.0376560286591111 53.333 1400
3 9612.20067941409 7191.49884754307 2420.70183187102 0.9 NA 0.0371350112300251 53.333 1400
3 9420.73140876141 8512.03324418347 908.698164577938 0.9 NA 0.037592393376759 53.333 1400
3 9740.85453979131 9075.35587621311 665.498663578202 0.9 NA 0.0326896558615129 53.333 1400
3 9962.994758296 6030.83814977854 3932.15660851746 0.9 NA 0.0237120001995976 53.333 1400
3 9594.59792413192 9012.02922474746 582.568699384457 0.9 NA 0.0339137925208134 53.333 1400
3 9473.02270028137 8926.62186762192 546.40083265945 0.9 NA 0.0343681194353879 53.333 1400
3 10532.6089353439 5228.52299954473 5304.08593579918 0.9 NA 0.0206391375210735 53.333 1400
3 9737.27395184445 8337.78347119112 1399.49048065333 0.9 NA 0.0375795014293904 53.333 1400
3 10702.2394933999 5294.21912453746 5408.0203688624 0.9 NA 0.0189472455458663 53.333 1400
3 11190.1642000394 3220.98746789513 7969.17673214424 0.9 NA 0.0158588473726115 53.333 1400
3 9638.1464375537 7060.02402112888 2578.12241642482 0.9 NA 0.0349083394237345 53.333 1400
3 9906.665459547 8727.21755904592 1179.44790050108 0.9 NA 0.032352100881118 53.333 1400
3 9804.54550617674 8345.60681280219 1458.93869337455 0.9 NA 0.034132357021476 53.333 1400
3 10001.1055650492 6053.60515667098 3947.50040837826 0.9 NA 0.0194083590707272 53.333 1400
3 10824.1330343556 5317.69925939829 5506.43377495732 0.9 NA 0.0118025748741875 53.333 1400
3 10161.0844231568 8793.66915878408 1367.41526437273 0.8 NA 0.0234049365759822 56.667 1400
3 10297.9478501019 9959.21679122282 338.731058879066 0.8 NA 0.0163304917199252 56.667 1400
3 10280.0768429066 6286.27176921625 3993.8050736903 0.8 NA 0.0132802023220833 56.667 1400
3 10197.52042913 9196.00764227967 1001.51278685038 0.8 NA 0.0168429768208643 56.667 1400
3 10967.7462957901 4235.69132671683 6732.05496907325 0.8 NA 0.456890265101203 56.667 1400
3 10175.9033882178 9819.19374542169 356.709642796088 0.8 NA 0.0171665594561699 56.667 1400
3 10032.2076354737 7399.17614004592 2633.03149542776 0.8 NA 0.0190076641687297 56.667 1400
3 10208.996628689 9865.56879903241 343.427829656546 0.8 NA 0.0148352681784715 56.667 1400
3 10223.0820134429 9804.14796861558 418.934044827274 0.8 NA 0.0161800554666365 56.667 1400
3 10395.6750312722 5746.28639464927 4649.38863662295 0.8 NA 0.012475406363713 56.667 1400
3 9897.85381781122 9571.84251182923 326.011305981992 0.8 NA 0.0205364932707002 56.667 1400
3 10130.7536648942 8441.79448319812 1688.95918169609 0.8 NA 0.0240836464042153 56.667 1400
3 10168.6996870764 9579.6804611914 589.019225884984 0.8 NA 0.0191734520437254 56.667 1400
3 10341.1992247162 9948.35794611463 392.841278601561 0.8 NA 0.0193482105206772 56.667 1400
3 10272.9811852616 6926.61829238539 3346.36289287618 0.8 NA 0.0122704052176562 56.667 1400
3 10319.4611620485 9994.11841210147 325.342749947025 0.8 NA 0.0132419421256856 56.667 1400
3 10298.8252023074 9901.83110497769 396.994097329753 0.8 NA 0.0189723526184435 56.667 1400
3 10193.7152082291 6824.52100822831 3369.19420000083 0.8 NA 0.0187871139407872 56.667 1400
3 10044.5770010941 9786.11991278768 258.457088306443 0.8 NA 0.0153715033330982 56.667 1400
3 10138.3027553068 9849.52042104035 288.782334266483 0.8 NA 0.0181693057920067 56.667 1400
3 10146.8750692394 9881.48903187481 265.386037364558 0.8 NA 0.0179199845639217 56.667 1400
3 10388.8139385505 9189.65389358284 1199.16004496766 0.933333333333333 NA 0.0169249924187683 60 1400
3 10095.7038033654 9852.96524605224 242.738557313143 0.933333333333333 NA 0.0160103111891868 60 1400
3 10353.7038522222 10094.9014678301 258.802384392147 0.933333333333333 NA 0.0138443967772809 60 1400
3 10420.6556074981 7245.60646461325 3175.0491428848 0.933333333333333 NA 0.0164695038485041 60 1400
3 10383.4598831948 7358.2651249484 3025.19475824644 0.933333333333333 NA 0.0136428476835497 60 1400
3 10294.7833140114 7673.28413226431 2621.49918174712 0.933333333333333 NA 0.0138485609337276 60 1400
3 10291.3537466597 7865.21695843988 2426.13678821984 0.933333333333333 NA 0.0136994233965408 60 1400
2 6217.70566015728 6227.56157764527 -9.8559174879847 0.933333333333333 2.72879778719864 NA 60 1400
3 10301.8507668638 9995.90468360857 305.946083255214 0.933333333333333 NA 0.0132838392297446 60 1400
3 11218.0808929379 5810.98114629926 5407.09974663864 0.933333333333333 NA 0.00945589253033281 60 1400
3 10800.8505190893 6264.0053824128 4536.84513667651 0.933333333333333 NA 0.0098957388168682 60 1400
3 10083.951933982 9849.53449488458 234.417439097428 0.933333333333333 NA 0.0172863590747154 60 1400
3 10192.3776074573 9757.73512518686 434.642482270463 0.933333333333333 NA 0.0180792288254553 60 1400
3 10216.5177232374 9893.08283495707 323.434888280299 0.933333333333333 NA 0.0199064852077477 60 1400
3 10203.3922536584 8963.98399908545 1239.408254573 0.933333333333333 NA 0.0188834293359894 60 1400
3 10267.4599750446 8334.58081774583 1932.87915729874 0.933333333333333 NA 0.0198301577618623 60 1400
3 10366.2484011546 6600.41236440382 3765.83603675083 0.933333333333333 NA 0.0102013172154588 60 1400
3 9978.04404748208 8413.42707127977 1564.61697620231 0.9 NA 0.0352980331719501 63.333 1400
3 10104.4368430868 7365.57083398813 2738.8660090987 0.9 NA 0.0252441856134548 63.333 1400
3 10142.4259510373 5116.02691689214 5026.39903414515 0.9 NA 0.0221698923854879 63.333 1400
3 10374.318967281 4476.56539043971 5897.75357684124 0.9 NA 0.0165953412758915 63.333 1400
3 9931.50926687874 5984.43289295779 3947.07637392095 0.9 NA 0.0226001995872245 63.333 1400
3 9792.16907452232 9274.09948545779 518.069589064526 0.9 NA 0.0277032735355146 63.333 1400
3 10761.4300781652 5081.55190588837 5679.87817227681 0.9 NA 0.0147273453156534 63.333 1400
3 10159.6262003914 5126.46438054071 5033.16181985073 0.9 NA 0.0177329645180071 63.333 1400
3 9762.21344922289 6138.60382712544 3623.60962209745 0.9 NA 0.0299177866925343 63.333 1400
3 9905.77599529849 7731.83177800002 2173.94421729847 0.9 NA 0.0326329567348105 63.333 1400
3 9638.2078305698 8936.34508722864 701.86274334116 0.966666666666667 NA 0.038397650413954 66.667 1400
3 9542.24878814176 7895.07461818448 1647.17416995728 0.966666666666667 NA 0.0448372853305831 66.667 1400
3 9667.24552180026 5603.59575954963 4063.64976225063 0.966666666666667 NA 0.0417554732620377 66.667 1400
3 10567.5874454759 3115.90922451157 7451.67822096432 0.966666666666667 NA 0.0222899400852717 66.667 1400
3 9497.98302286473 7588.07455193837 1909.90847092636 0.966666666666667 NA 0.0504136653980016 66.667 1400
3 10863.0713308618 5211.09836472904 5651.97296613278 0.966666666666667 NA 0.0165832221366105 66.667 1400
3 9503.24667203795 7624.025025953 1879.22164608494 0.966666666666667 NA 0.0483613258437904 66.667 1400
3 9949.2786214979 5490.43355935304 4458.84506214486 0.966666666666667 NA 0.024493129580408 66.667 1400
3 9471.07071943448 6766.49946089759 2704.57125853689 0.966666666666667 NA 0.0410298010788234 66.667 1400
3 9375.92437375722 6889.8343046596 2486.09006909762 0.966666666666667 NA 0.0489213753925977 66.667 1400
3 9595.02511364907 8842.71802635475 752.307087294321 0.966666666666667 NA 0.0424378014154651 66.667 1400
3 10355.1398508383 5320.93672527374 5034.20312556455 0.966666666666667 NA 0.0238149914690403 66.667 1400
2 7181.07991976216 7199.07809317936 -17.9981734171979 0.933333333333333 3.07228889099461 NA 70 1400
3 9916.17240495607 9241.11731655334 675.055088402725 0.933333333333333 NA 0.0292623624749357 70 1400
3 10352.7819002278 6987.44383026802 3365.33806995977 0.933333333333333 NA 0.0216659459928849 70 1400
3 9998.01587797766 9456.7263577589 541.289520218756 0.933333333333333 NA 0.0269212888079428 70 1400
2 7449.70995984717 7474.39659703371 -24.686637186549 0.933333333333333 4.2510964529924 NA 70 1400
3 7111.41101691735 7109.88755445078 1.52346246657544 0.933333333333333 NA 0.321107964545941 70 1400
2 7048.66579262821 7072.93187155298 -24.2660789247657 0.933333333333333 3.16807379199069 NA 70 1400
3 9872.07592923396 9152.91638549101 719.159543742941 0.933333333333333 NA 0.0328519408314416 70 1400
3 10080.2557426001 9590.4884117906 489.767330809505 0.933333333333333 NA 0.0194539306404935 70 1400
2 7225.28391665762 7244.29195879924 -19.0080421416133 0.933333333333333 3.3343694227761 NA 70 1400
2 7450.34998452124 7458.5374078871 -8.18742336586001 0.933333333333333 3.29208204288753 NA 70 1400
3 10024.9069603817 9542.9154696588 481.991490722923 0.933333333333333 NA 0.0206541351927275 70 1400
2 7700.56381522891 7711.67184339003 -11.1080281611194 0.933333333333333 1.80703695062954 NA 73.333 1400
3 9988.70286969673 9416.43027224982 572.272597446907 0.933333333333333 NA 0.0249979438345738 73.333 1400
2 7545.71786872638 7567.04797364766 -21.3301049212714 0.933333333333333 2.98025741147494 NA 73.333 1400
3 11226.2133731569 7544.87113537236 3681.34223778455 0.933333333333333 NA 0.0134431552915479 73.333 1400
3 9867.59300039061 9249.49742748419 618.095572906419 0.933333333333333 NA 0.0285429271043238 73.333 1400
3 9773.63029742294 8828.43937832344 945.190919099505 0.933333333333333 NA 0.0338133524514308 73.333 1400
2 7696.24388407861 7700.83451000362 -4.59062592500777 0.933333333333333 2.2076550550623 NA 73.333 1400
3 10004.020289882 9460.21898862288 543.801301259076 0.933333333333333 NA 0.022937244659123 73.333 1400
2 7400.81409247444 7410.16785825641 -9.35376578197611 0.933333333333333 1.18597479666115 NA 73.333 1400
2 8154.87713475088 8181.62135662277 -26.7442218718843 0.933333333333333 4.41027299451424 NA 73.333 1400
3 10304.4882200374 6016.02202937265 4288.46619066476 0.833333333333333 NA 0.0216702851306217 76.667 1400
3 10146.656499047 9531.70237798464 614.95412106241 0.833333333333333 NA 0.0243087820916452 76.667 1400
3 10272.7870857771 6554.05683799258 3718.73024778451 0.833333333333333 NA 0.0168545841241955 76.667 1400
3 11199.3933250235 3721.63780843918 7477.75551658429 0.833333333333333 NA 0.0131468667943672 76.667 1400
3 10077.4716100456 7716.32800807178 2361.14360197387 0.833333333333333 NA 0.0171964952544089 76.667 1400
3 10392.5646796604 5493.41768288634 4899.14699677407 0.833333333333333 NA 0.0139200257645198 76.667 1400
3 10215.5848590542 9793.33940561437 422.245453439777 0.833333333333333 NA 0.00986509139923293 76.667 1400
3 10172.1720083281 9764.93059235854 407.241415969549 0.833333333333333 NA 0.0187763840586577 76.667 1400
3 9915.96850858749 7573.5806982889 2342.38781029859 0.833333333333333 NA 0.0252792506416992 76.667 1400
3 10986.4248602342 4910.04159748196 6076.38326275223 0.833333333333333 NA 0.0136088813271794 76.667 1400
3 10213.2183248978 8478.2585924325 1734.95973246532 0.833333333333333 NA 0.0246045745974767 76.667 1400
3 9955.75642075533 9538.8922121601 416.864208595229 0.833333333333333 NA 0.0214735008625369 76.667 1400
3 10415.1298261797 9959.34117047162 455.788655708062 0.933333333333333 NA 0.0163334207186903 80 1400
3 10215.4895506891 7312.76660553989 2902.72294514922 0.933333333333333 NA 0.0214872664697632 80 1400
3 10377.1877026881 10104.8102362549 272.377466433189 0.933333333333333 NA 0.0117811526171969 80 1400
3 10114.9284922029 7683.65097293646 2431.27751926646 0.933333333333333 NA 0.0244853303457238 80 1400
3 10622.3251746287 4948.06760298177 5674.25757164696 0.933333333333333 NA 0.012420024068244 80 1400
3 10984.5618896996 5571.77669296293 5412.78519673667 0.933333333333333 NA 0.0109626476662113 80 1400
3 10524.6784839439 5757.24367043075 4767.43481351318 0.933333333333333 NA 0.0153511370509719 80 1400
3 10810.6421968137 6439.41744218101 4371.22475463274 0.933333333333333 NA 0.0074318036904785 80 1400
3 10127.8722101423 9759.1175790223 368.754631120035 0.933333333333333 NA 0.0179345449428883 80 1400
3 10505.3135227836 10105.5172228501 399.796299933478 0.933333333333333 NA 0.0150622509712951 80 1400
3 10809.9623920363 5480.13815668901 5329.82423534731 0.933333333333333 NA 0.0122765176170596 80 1400
3 10372.025501063 9990.82617555426 381.199325508731 0.933333333333333 NA 0.0188319402166297 80 1400
3 10383.298083009 9907.41151093049 475.886572078507 0.933333333333333 NA 0.0199551911952795 80 1400
3 9388.57033607971 5533.38864434257 3855.18169173714 0.966666666666667 NA 0.0481128956846539 83.333 1400
3 9914.79549393996 4311.80632790096 5602.98916603901 0.966666666666667 NA 0.0396008214964365 83.333 1400
3 9271.4083137751 6011.693460975 3259.7148528001 0.966666666666667 NA 0.0563847876448979 83.333 1400
3 9146.2032999386 6001.16813475148 3145.03516518711 0.966666666666667 NA 0.0661324268884594 83.333 1400
3 9945.54833171177 4392.82994341558 5552.71838829619 0.966666666666667 NA 0.0412005735069928 83.333 1400
3 9453.69620105006 5026.31398716109 4427.38221388896 0.966666666666667 NA 0.0483863913573097 83.333 1400
3 9981.97391144854 9403.41986096417 578.554050484374 0.933333333333333 NA 0.0297487269082075 86.667 1400
3 9869.45156114128 6934.3686732545 2935.08288788677 0.933333333333333 NA 0.0355197707456585 86.667 1400
3 10729.5957476134 5703.0398724811 5026.55587513234 0.933333333333333 NA 0.0166970634974394 86.667 1400
3 9911.06888837535 6541.50399825 3369.56489012534 0.933333333333333 NA 0.028684731066131 86.667 1400
3 9907.6944682126 5935.12259605696 3972.57187215564 0.933333333333333 NA 0.0263179678154812 86.667 1400
3 10254.9934921842 5873.41745385607 4381.57603832809 0.933333333333333 NA 0.0250769353161558 86.667 1400
3 10089.8911745912 4423.89415810811 5665.99701648304 0.933333333333333 NA 0.0272217664834807 86.667 1400
3 10446.3739269227 5144.15578389294 5302.21814302975 0.933333333333333 NA 0.0226722237885864 86.667 1400
3 10230.5869463411 6246.76523362879 3983.82171271228 0.966666666666667 NA 0.0276386998266648 90 1400
3 9568.88218346768 8758.58412259637 810.29806087131 0.966666666666667 NA 0.022792606312242 90 1400
3 10492.9889785268 6495.96823327473 3997.02074525207 0.966666666666667 NA 0.0279978481789284 90 1400
3 10690.4186667737 6336.69229802956 4353.72636874409 0.966666666666667 NA 0.0260508123894533 90 1400
